algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
2.488380246,3.4566473988439306,16.799999237060547,136,20,674,Continuous,,,62,143,674,9,stationB3,16,598,361,143,1,3045.801535,SatDddSclFreshAddClauses,0.535567696,ok,2946.2152889999998,18.481068999999998,3023.607275,3023.607275,3.023947605,5,8,128,674,1
,,15.949999809265137,2246,25,,Continuous,,,63,,,,stationB4,,,,,,80290.872748,SatDddSclFreshAddClauses,,oom,,,,,,20,,,,
39.913729071,7.371584699453552,17.799999237060547,136,25,1485,Continuous,,,64,143,1485,32,stationB5,101,1349,808,143,1,46717.210862,SatDddSclFreshAddClauses,6.31476276,ok,23842.644501,28.275995,46228.202967000005,46228.202967000005,46.228491521,5,57,81,1485,1
0.039953148,1.9681528662420382,15.199999809265137,93,25,461,Continuous,,,65,72,461,4,stationB6,5,309,132,72,1,52.362895,SatDddSclFreshAddClauses,0.011455501,ok,18.881831000000002,16.857221,51.165918999999995,51.165918999999995,0.0514083,5,2,67,461,1
,,15.25,2865,25,,Continuous,,,66,,,,stationB7,,,,,,56329.089813000006,SatDddSclFreshAddClauses,,oom,,,,,,24,,,,
14.942184628,3.0431654676258995,13.399999618530273,72,25,2300,Continuous,,,67,115,2300,10,stationB8,13,423,232,115,1,17890.626841999998,SatDddSclFreshAddClauses,2.771294201,ok,17160.963337999998,21.017127,17712.975188,17712.975188,17.713478532,5,9,101,2300,1
104.558503407,5.456852791878172,13.571428298950195,150,25,,Continuous,,,68,101,0,21,stationB9,110,1075,492,100,2,122614.87321,SatDddSclFreshAddClauses,15.466474777,timeout,25533.650617,33.207415999999995,,,120.024977949,7,55,38,13180,1
0.47108676000000005,1.6310160427807487,12.857142448425293,126,25,8761,Continuous,,,69,73,8761,4,stationB10,6,305,94,73,1,543.2441329999999,SatDddSclFreshAddClauses,0.062341914,ok,279.34893300000005,15.945968,532.8941940000001,532.8941940000001,0.533428303,7,3,67,8761,1
,,,,,,cont,134,aborted,70,,,,stationB11,,,,,,126418,sat_ddd_scl_fresh_addclauses,,aborted,,,,,126.418,,,,,
,,16.214284896850586,970,25,,Continuous,,,71,,,,stationB12,,,,,,68779.015887,SatDddSclFreshAddClauses,,oom,,,,,,14,,,,
