algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
1.665086744000007,6.648360655737705,19.83333396911621,6162,33,3331,Continuous,,,10,470,3331,25,origA11,402,8111,5580,470,2,73715.297247,SatDddSclTotalizer,71.988868786,ok,35282.608523999996,22.981112000000003,73652.37870599999,73652.37870599999,73.653954981,30,188,268,3331,1
1.3912824359999973,6.608520900321543,21.714284896850586,6393,33,,Continuous,,,11,387,4034,25,origA12,444,8221,5474,387,1,120085.793671,SatDddSclTotalizer,118.631486778,timeout,22092.09964,21.504522,,,120.022768976,28,178,203,4610,1
0.005045691999999999,1.3115264797507789,17.33333396911621,2022,25,969,Continuous,,,12,93,969,5,origB1,6,842,176,93,1,11.713978,SatDddSclTotalizer,0.00589429,ok,9.875438,3.5879369999999997,10.332155,10.332155,0.010939704,18,4,78,969,1
0.0023416699999999997,1.5555555555555556,14.800000190734863,87,25,347,Continuous,,,13,57,347,5,origB2,4,238,69,57,1,5.670813,SatDddSclTotalizer,0.00290698,ok,3.316443,3.316443,4.649951000000001,4.649951000000001,0.005248371,5,3,44,347,1
0.005833167,2.606936416184971,16.799999237060547,136,20,629,Continuous,,,14,116,629,6,origB3,8,451,246,116,1,15.556902,SatDddSclTotalizer,0.00878523,ok,13.340189,5.545701,13.95292,13.95292,0.014618116,5,5,100,629,1
4.481898852999997,3.6231003039513676,15.949999809265137,2246,25,53607,Continuous,,,15,371,53607,31,origB4,138,2384,1236,371,1,37188.089067999994,SatDddSclTotalizer,32.461261919,ok,34843.950047,14.110607,36941.529263,36941.529263,36.943160435,20,73,281,53607,1
0.0029031929999999992,1.8961748633879782,17.799999237060547,136,25,288,Continuous,,,16,118,288,4,origB5,4,347,148,118,1,9.275059,SatDddSclTotalizer,0.005940339,ok,8.126512,2.459508,8.310288,8.310288,0.008843257,5,3,106,288,1
0.0025710639999999996,1.4968152866242037,15.199999809265137,93,25,176,Continuous,,,17,71,176,3,origB6,2,235,70,71,1,6.734578,SatDddSclTotalizer,0.003746427,ok,5.096063,5.033203,5.556718,5.556718,0.00631723,5,1,60,176,1
,,15.25,2865,25,,Continuous,,,18,,,,origB7,,,,,,51954.469819000005,SatDddSclTotalizer,,oom,,,,,,24,,,,
0.002867198,1.2949640287769784,13.399999618530273,72,25,676,Continuous,,,19,48,676,2,origB8,1,180,37,48,1,6.486259,SatDddSclTotalizer,0.003088956,ok,3.166373,3.166373,5.2790729999999995,5.2790729999999995,0.005955828,5,0,37,676,1
