algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.023111791,19.25,876,33,16,FiniteSteps123,31,16.0,0,1,16.0,addstationA5,1752,0.066627079,BigM_CPLEX,0.04,ok,0.08973887,12,462,16.0
0.016671977,18.625,307,33,10,FiniteSteps123,32,10.0,0,1,10.0,addstationA6,614,0.035206445,BigM_CPLEX,0.02,ok,0.05187842200000001,8,298,10.0
0.017327139,12.625,126,33,12,FiniteSteps123,33,12.0,0,1,12.0,addstationA7,252,0.030708347,BigM_CPLEX,0.01,ok,0.048035486,8,202,12.0
0.051652266,19.88888888888889,4862,33,43,FiniteSteps123,34,43.0,0,1,43.0,addstationA8,9724,2.662973855,BigM_CPLEX,2.6,ok,2.7146261210000002,27,1074,43.0
0.035369006,20.05,2616,33,27,FiniteSteps123,35,27.0,0,1,27.0,addstationA9,5232,0.288499862,BigM_CPLEX,0.25,ok,0.323868868,20,802,27.0
0.02893695,17.333333333333332,2022,25,19,FiniteSteps123,36,19.0,0,1,19.0,addstationB1,4044,0.157133631,BigM_CPLEX,0.12,ok,0.18607058099999998,18,624,19.0
0.019446012,12.857142857142858,126,25,11,FiniteSteps123,37,11.0,0,1,11.0,addstationB10,252,0.026686773,BigM_CPLEX,0.01,ok,0.046132784999999996,7,180,11.0
0.058640305,15.4,3202,25,44,FiniteSteps123,38,44.0,0,1,44.0,addstationB11,6404,0.224139444,BigM_CPLEX,0.19,ok,0.28277974899999997,25,770,44.0
0.022742129,16.214285714285715,970,25,19,FiniteSteps123,39,19.0,0,1,19.0,addstationB12,1940,0.125972464,BigM_CPLEX,0.1,ok,0.148714593,14,454,19.0
0.015567156,14.8,87,25,7,FiniteSteps123,40,7.0,0,1,7.0,addstationB2,174,0.02684297,BigM_CPLEX,0.01,ok,0.042410126,5,148,7.0
